script_name,test_id,m_u_tuple_count,duration,total_score,harmonic_mean,jaccard,column_cnt,tarantular_hm,ochihai_hm,kulczynski2_hm,naish2_hm,wong1_hm,sober_hm,liblit_hm,mw_hm,crosstab_hm,tarantular_duration,mw_duration,total_test_cnt
balance_js4,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_js4,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_js4,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_js4,1    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_js4,2    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_js4,2    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_js4,3    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_js4,3    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm3,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm3,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm3,1    ,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm3,1    ,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm3,2    ,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm3,2    ,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm3,3    ,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm3,3    ,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jc1,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jc1,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jc1,1    ,0,5,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jc1,1    ,0,6,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jc1,2    ,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jc1,2    ,0,5,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jc1,3    ,0,5,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jc1,3    ,0,6,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm2,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm2,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm2,1    ,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm2,1    ,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm2,2    ,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm2,2    ,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm2,3    ,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
balance_jm2,3    ,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
