script_name,test_id,m_u_tuple_count,duration,total_score,harmonic_mean,jaccard,column_cnt,tarantular_hm,ochihai_hm,kulczynski2_hm,naish2_hm,wong1_hm,sober_hm,liblit_hm,mw_hm,crosstab_hm,tarantular_duration,mw_duration,total_test_cnt
adventureworks_jm1,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm1,1    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm1,2    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm1,2    ,0,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc2,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc2,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc2,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc2,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc2,2    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc2,2    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc1,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc1,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc1,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc1,1    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc1,2    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jc1,2    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm2,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm2,0    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm2,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm2,1    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm2,2    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_jm2,2    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js5,0    ,0,105,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js5,0    ,0,107,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js5,1    ,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js5,1    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js5,2    ,0,4,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js5,2    ,0,5,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js5,3    ,0,91,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js5,3    ,0,94,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
adventureworks_js4,0    ,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
